followers,following,is_public,post_count,story_freq,city_tier,party_freq,cafe_freq,travel_freq,gym_freq,is_influencer,dm_open,toxic_ex,daddy_issues,mommy_issues,therapy_issues,situationship_lore,soft_launch_history,astrology_phase,friend_circle_size,spotify_vibe,random_chaos,bio_type,body_count
7395,1835,0,117,5,1,2,3,1,1,0,1,1,0,1,1,0,0,1,1,1,0.09762826680809555,0,13
2339,2196,1,662,0,3,1,5,2,2,0,1,1,1,1,0,0,1,1,3,1,0.06217377078917974,1,12
7420,2074,1,755,2,1,1,1,0,0,1,0,1,0,1,1,0,1,0,3,4,0.6111294587442544,0,16
13904,2310,1,74,0,1,4,1,5,1,0,1,0,0,1,0,1,0,0,2,4,0.08873292482580875,2,19
3922,2799,1,724,5,1,1,1,5,1,0,0,1,1,0,1,1,0,1,3,2,0.19742475187881925,0,14
9727,1886,1,786,4,2,2,5,0,4,0,0,0,0,1,0,0,1,1,1,4,0.7347113932751523,2,14
11393,1447,1,366,3,2,3,5,2,0,0,1,0,0,1,1,0,1,1,2,3,0.6051448557244674,2,17
7740,1125,0,755,1,1,0,2,3,1,0,0,0,1,0,1,1,0,0,1,3,0.1692804694766148,0,10
1490,1697,0,177,1,2,0,3,4,4,0,1,0,0,1,0,1,1,1,1,2,0.2254158447509934,1,11
815,2232,0,107,1,2,4,1,5,1,0,0,1,1,1,0,1,1,1,3,2,0.31368686755123887,2,14
12721,460,0,688,5,1,3,5,1,0,0,0,0,0,0,1,1,1,1,1,1,0.7544996883690226,2,20
10680,2058,1,478,5,1,2,1,1,1,1,1,0,0,1,0,0,1,1,1,4,0.36473049834008164,0,16
4142,1543,1,685,3,3,2,3,5,3,0,1,0,0,1,1,0,0,0,1,3,0.6801058062687756,2,10
13025,1185,1,92,4,1,4,1,1,3,1,1,0,0,1,1,1,1,1,2,1,0.7162693300481177,0,20
9391,1598,0,99,1,2,1,4,0,3,0,0,0,0,1,0,0,1,1,2,0,0.5488788103778536,2,11
11807,834,1,180,0,2,3,4,5,3,0,0,1,0,0,0,1,1,0,2,0,0.7581868111333737,1,18
12384,1117,1,670,4,2,0,0,3,5,0,0,0,0,0,0,0,1,1,1,0,0.13801181706766164,0,11
10214,1470,1,95,4,2,3,3,3,2,1,1,0,0,0,0,0,1,1,1,3,0.555213692187285,1,16
2716,2059,1,231,5,1,4,4,5,1,0,0,1,1,1,0,0,1,0,2,3,0.923037552656863,2,16
8705,1658,0,250,5,3,1,3,1,1,0,1,1,0,1,1,1,1,1,1,1,0.3264879271675796,1,15
6018,2358,1,578,4,1,5,2,4,1,0,0,1,1,0,0,0,0,0,1,1,0.1137189758836179,0,14
12460,792,1,748,1,1,3,3,4,1,1,1,0,1,0,0,1,1,1,3,2,0.31654962008729715,0,20
7691,2642,1,18,4,2,1,0,5,4,1,0,0,0,0,0,0,1,1,2,0,0.3261493442815401,1,16
2231,2485,0,286,5,3,3,0,4,2,0,1,1,0,1,1,1,1,0,1,4,0.9066496172997158,1,16
9884,2113,1,799,1,1,0,2,1,1,0,0,0,1,1,0,0,0,1,2,4,0.9482960251414128,1,11
3938,2070,1,206,0,2,2,3,4,4,0,0,1,0,0,0,0,0,1,2,0,0.6403673630079426,1,8
890,711,1,310,5,2,3,5,2,5,0,1,1,1,0,1,0,0,1,2,4,0.5474386324206368,1,11
13923,1877,1,102,0,1,2,3,1,2,1,0,1,0,1,0,1,0,0,2,3,0.3550862240978385,2,20
10896,2199,1,158,0,2,2,4,3,4,0,0,1,1,0,0,0,1,1,3,3,0.5867107677720436,2,16
5949,1000,1,706,5,2,2,4,0,3,1,0,0,1,1,1,1,0,0,2,2,0.11251943250881402,1,15
4168,74,1,562,5,2,4,0,5,3,0,1,1,0,1,0,0,1,1,3,1,0.835165199230062,2,18
615,1666,0,377,0,1,0,3,2,4,1,1,1,0,0,1,1,1,1,3,2,0.008667163238034514,0,13
6055,67,0,223,4,3,2,1,0,1,0,1,1,0,1,0,1,0,0,2,2,0.1532266265919976,0,15
9206,619,1,713,4,1,0,4,2,2,0,1,1,1,1,0,0,1,1,2,0,0.39442065944036453,1,18
10524,1066,1,91,1,2,3,3,1,0,1,0,1,1,0,1,0,0,0,3,0,0.19890316436300504,1,17
9237,1405,0,666,0,3,5,2,3,4,0,1,0,1,1,0,1,1,1,2,2,0.6044492051772684,0,14
7276,1642,0,175,2,1,0,4,2,4,0,0,0,1,1,0,0,1,0,1,3,0.9674645238637372,2,12
9429,880,0,109,0,1,1,0,1,4,1,1,1,1,1,1,0,1,0,1,4,0.8948273326225902,0,17
5940,1085,0,734,3,1,2,0,3,1,1,0,0,1,0,0,0,1,1,2,1,0.8834585477771939,0,14
13163,1982,1,178,2,3,3,0,0,4,1,1,1,1,0,0,1,0,1,3,4,0.11543524594816357,2,20
4361,2260,1,737,3,2,2,0,2,0,1,0,1,1,0,1,0,0,1,1,4,0.5456626239280674,2,14
11496,1356,1,452,2,3,2,3,1,3,0,1,1,0,1,0,0,0,0,2,4,0.9774003401335961,0,13
7786,1802,1,74,5,1,3,5,2,3,0,1,0,1,0,1,0,0,1,3,2,0.5124130541204941,0,15
8898,921,1,582,1,3,3,3,4,2,0,0,0,1,1,0,0,0,0,3,0,0.32060500225468647,1,12
3032,884,0,720,4,1,4,4,2,2,1,0,1,0,0,1,0,0,1,1,4,0.15901343771537724,2,14
9355,906,0,491,1,3,4,1,5,3,1,1,1,1,1,0,1,1,0,3,3,0.634800526514265,0,20
6133,1019,0,102,2,1,4,0,3,0,0,1,0,0,0,0,0,0,1,3,0,0.49849129374331014,2,14
12648,642,0,40,0,1,0,1,5,0,1,0,0,0,0,0,1,0,1,1,3,0.1062991625455002,1,14
606,304,0,434,1,1,1,0,4,1,0,0,1,0,1,0,1,1,1,3,4,0.39057904166209534,0,11
3069,2164,1,333,2,1,1,4,5,3,0,1,0,1,1,1,0,1,0,3,3,0.6320709098500118,2,14
10546,2711,0,279,0,1,0,2,3,3,0,0,0,1,0,1,0,1,1,1,2,0.44718375450296655,2,13
2630,652,0,541,4,1,4,0,0,2,0,1,1,1,1,1,0,0,1,3,2,0.7404937755608737,1,12
8196,1115,1,505,2,1,1,2,4,1,0,1,0,1,1,1,1,1,0,1,4,0.5309803469951699,0,18
13894,1861,1,242,3,2,4,5,4,3,1,0,0,1,1,1,0,0,0,1,3,0.9154661319146565,2,16
8293,1889,1,563,3,1,3,0,3,2,1,0,1,0,0,0,0,0,0,3,3,0.09925881555907778,2,20
9603,1859,1,568,3,2,0,1,1,2,1,1,0,0,0,0,1,1,0,1,4,0.1558051546874818,1,18
9436,2481,1,701,0,3,4,5,2,5,0,1,0,0,1,1,1,0,1,2,1,0.1345254821299675,1,16
4069,1307,0,78,0,1,0,0,0,2,0,0,0,1,1,0,1,1,0,2,3,0.4952786509241638,0,13
3188,1015,1,436,1,1,2,1,0,2,1,0,1,0,0,0,1,1,0,2,1,0.38552762812868324,2,20
9890,1787,1,707,0,1,0,2,1,0,1,1,0,0,1,1,1,1,0,1,4,0.5955344256856139,0,20
14685,534,0,460,2,3,0,3,3,4,1,0,0,0,0,1,1,1,0,3,4,0.6582785348670812,0,15
721,88,0,196,3,1,4,5,0,2,0,1,0,1,0,1,1,0,0,1,3,0.1332712617436751,2,12
827,60,1,30,4,1,0,2,2,0,1,0,1,1,1,1,1,0,0,3,3,0.5164667771017458,1,15
4977,673,1,29,5,3,5,3,1,5,0,0,0,0,1,1,1,0,0,3,2,0.6855905284750567,1,15
10521,458,0,112,3,1,5,4,4,4,1,1,0,0,1,1,0,1,1,1,3,0.5611259736805231,2,16
3072,2205,1,649,2,2,2,4,2,0,1,0,0,1,1,1,0,0,0,3,0,0.8401321803400151,2,12
1910,2077,1,733,5,1,3,4,5,4,1,1,0,0,0,0,1,0,1,2,4,0.8110814583784938,1,15
3189,1167,1,683,4,1,5,5,3,0,1,1,1,0,1,1,1,1,1,2,2,0.475691338517941,1,20
13867,2181,1,389,1,1,1,4,3,1,0,1,0,0,0,0,0,0,0,2,1,0.34144661360627904,2,15
14413,2155,1,666,0,2,3,0,1,0,0,1,1,1,1,0,0,1,1,3,2,0.4250434362151484,0,15
14310,2935,0,275,2,3,0,5,4,1,1,1,1,1,1,0,1,0,1,1,2,0.9592644266510983,2,16
1124,654,0,219,5,1,5,2,5,4,1,1,1,1,0,1,1,1,1,2,3,0.8184730424744588,1,19
9958,1018,1,275,0,1,2,1,4,3,1,0,0,0,1,1,0,0,1,2,1,0.8009769777559567,0,13
9525,214,1,11,1,1,2,0,5,3,1,0,0,1,0,0,0,1,0,3,2,0.5928270215201721,2,15
12928,486,0,492,4,1,3,5,1,2,0,1,1,1,1,1,1,1,0,1,4,0.44740148780341293,1,20
6813,2824,0,596,5,2,4,5,1,5,1,1,1,0,1,1,0,0,0,2,3,0.9606433913024391,0,13
2036,1729,0,733,2,3,1,0,5,4,1,1,1,1,1,1,0,0,1,3,3,0.01596676990063617,1,12
10875,1859,1,48,4,1,0,4,1,5,0,0,0,1,1,0,0,0,1,2,3,0.17161111892255565,0,10
9243,2500,0,691,5,2,0,5,5,0,1,0,0,1,0,1,1,1,0,2,0,0.6269214300047059,1,14
6377,1459,1,9,5,3,3,0,4,2,0,0,0,0,1,1,1,0,0,1,0,0.17074902043321372,1,17
1096,2027,1,260,2,2,2,1,3,0,0,1,0,0,1,1,1,0,1,3,0,0.0025781446035605393,1,10
2226,1211,1,319,1,2,2,2,3,3,1,1,0,0,0,1,1,1,0,3,3,0.24932478022899074,1,15
2388,2813,1,185,1,2,4,4,2,2,0,0,0,1,1,1,1,1,0,3,3,0.1665671828142723,0,14
10097,863,1,228,1,1,1,4,5,4,0,1,1,0,1,1,1,1,1,2,1,0.9317906457555317,1,20
550,2819,0,669,0,1,0,1,3,4,1,0,0,0,1,1,0,1,1,3,1,0.7485409027294536,1,10
2283,2628,0,784,3,1,3,0,1,2,0,0,0,0,1,1,1,0,1,3,4,0.5419638947336269,2,13
12816,1879,0,20,4,1,4,1,2,5,1,0,0,0,1,1,0,0,0,3,0,0.4133012416176567,1,13
13932,342,0,15,2,3,1,3,5,5,1,1,1,0,0,0,1,0,0,3,3,0.502866645459019,1,15
10781,1548,1,479,4,2,0,2,0,2,1,0,1,0,1,0,1,0,1,1,4,0.5888239182036743,2,18
4658,511,0,794,3,3,1,2,4,0,0,1,1,1,1,0,0,0,0,3,4,0.46877100988903153,0,7
11956,2739,0,626,0,1,0,1,2,0,1,1,0,1,1,0,1,0,0,3,4,0.21216393281022683,1,16
7284,2141,0,5,0,3,5,5,5,4,1,1,1,0,1,1,0,1,0,1,1,0.21188939541293517,0,16
8022,1156,0,297,3,1,1,5,0,4,0,1,1,0,0,1,0,1,1,2,0,0.5024255642321408,0,14
6660,2989,0,258,5,1,1,2,1,2,0,0,0,0,0,1,0,1,1,2,4,0.27133343896637296,0,12
10574,2733,0,39,2,2,5,2,3,5,0,0,1,1,0,0,0,0,1,1,4,0.11706616230360489,2,14
650,2636,1,275,3,3,3,5,3,1,1,1,0,1,1,0,0,1,1,2,0,0.050472438729081914,1,11
13778,2959,1,743,0,2,4,0,2,2,1,0,1,1,1,0,0,1,1,2,2,0.03217575065069256,0,18
13461,2616,0,518,5,2,2,4,5,2,1,0,0,0,1,1,0,1,1,1,4,0.5071943963044158,2,14
4334,1484,1,604,0,2,1,4,0,5,1,0,1,1,0,1,1,1,1,1,3,0.8753192208611186,1,18
9230,760,1,510,5,2,3,4,3,3,0,0,1,0,1,1,0,1,1,1,1,0.22016162343450252,0,16
10123,1697,1,307,4,1,5,1,5,5,0,0,0,0,0,1,0,0,1,2,3,0.1548552587902815,1,13
4533,138,1,532,2,2,2,1,1,2,1,1,0,0,1,1,1,0,0,1,4,0.9445073362665488,0,14
14626,1713,1,479,2,2,4,4,0,3,0,1,1,0,1,0,1,1,0,2,2,0.07525806179797712,0,17
5951,1091,0,413,0,2,4,3,0,0,0,0,1,1,0,1,1,1,1,3,0,0.16690274106160907,0,15
6179,2770,1,522,3,1,1,3,3,1,1,1,1,0,1,1,0,1,1,1,1,0.26805825320627974,0,19
1804,2961,1,464,0,2,5,0,2,5,1,1,1,1,0,1,0,0,1,2,0,0.49021264423162303,1,11
2514,2987,0,408,4,2,5,1,2,2,0,1,1,1,0,0,1,1,1,2,1,0.056658813153988574,0,15
10465,1983,1,49,3,1,0,4,2,5,1,0,1,1,0,0,1,0,0,3,0,0.7134484996743999,0,18
4532,471,1,776,0,2,4,3,3,0,0,0,0,1,1,1,0,1,1,2,1,0.8248234150186096,0,12
9736,925,0,44,5,2,3,4,4,2,0,1,1,1,0,1,0,1,0,1,0,0.5800117006162079,2,18
9094,2799,1,796,5,2,1,2,1,2,1,1,1,0,0,0,0,0,0,3,0,0.7865914220815731,0,15
7450,387,0,270,2,1,4,3,1,0,0,0,1,0,1,1,1,1,1,2,0,0.5992967215731109,1,17
6856,315,1,274,4,3,1,4,2,2,1,1,0,0,1,1,1,0,0,2,2,0.5372622406239093,2,17
8693,2900,1,422,0,3,0,1,2,1,0,1,1,0,1,0,1,0,0,2,1,0.7360732178904104,0,14
10566,1428,0,34,0,1,4,1,1,2,0,0,1,0,1,1,1,1,0,3,2,0.8946812659553509,1,19
7446,2457,1,503,5,3,1,2,3,3,0,0,0,1,0,1,0,0,0,3,2,0.7521978562743643,2,11
7388,1864,0,487,5,2,3,2,0,5,0,1,1,1,0,0,1,0,0,3,0,0.27060790572144444,1,17
10000,2314,1,652,5,2,4,0,1,0,1,1,1,0,0,0,0,1,1,1,2,0.2120116423594246,0,19
12550,370,1,143,5,3,0,4,1,3,0,0,0,1,0,1,1,1,0,2,0,0.2896351639655924,1,14
11595,899,1,756,1,3,2,3,0,1,1,0,0,1,0,0,1,1,1,1,1,0.4711965480135737,2,17
12378,768,1,192,3,1,2,3,0,2,0,0,0,1,0,0,0,0,1,1,4,0.4480674641336705,0,9
5291,1041,0,546,1,1,1,5,4,0,1,0,0,0,0,0,0,0,1,3,4,0.3426075058059308,1,11
7444,1858,1,783,2,3,4,5,5,0,0,1,0,1,1,0,1,1,0,3,3,0.14436428015321312,2,19
6487,766,1,177,3,2,4,3,1,3,1,0,1,1,0,1,0,1,1,2,4,0.9848909517168327,2,20
4745,1034,0,781,4,1,0,0,0,1,1,1,0,1,1,1,1,0,0,3,3,0.7312611951637997,1,15
11580,1989,0,317,3,3,2,4,5,3,0,1,1,1,0,1,1,0,0,1,0,0.19779128651595246,2,13
14362,945,0,390,5,1,5,2,1,5,1,1,0,0,1,1,1,1,0,1,0,0.4930030115780668,1,20
2638,1226,1,150,0,2,3,0,0,5,1,0,1,1,0,1,0,1,0,3,4,0.32808761125146024,2,17
14368,1826,0,610,0,2,5,2,2,4,1,1,0,0,0,0,1,0,0,2,2,0.8831567160820801,1,16
1832,2384,0,446,0,2,2,0,5,1,0,1,0,0,1,1,0,1,0,2,4,0.7583681657777018,2,8
5997,2854,0,540,3,1,4,0,2,2,1,0,1,0,1,0,0,0,1,1,1,0.31033388533318707,0,13
6644,1509,0,149,0,1,3,3,5,4,1,1,1,1,1,0,1,1,1,3,1,0.8454453728434255,2,20
3570,1665,1,207,0,1,3,0,2,3,0,1,1,1,0,1,0,1,1,3,4,0.08612379241878887,1,16
10021,2593,1,348,5,2,0,3,1,3,0,0,1,0,1,1,1,0,0,2,3,0.7609348081018151,2,17
11374,1222,1,261,1,2,5,5,1,1,0,1,0,0,1,0,1,1,1,2,1,0.268462250812878,1,16
11815,591,0,721,0,3,1,3,1,1,0,0,0,0,1,0,0,1,0,3,1,0.23837141954490482,1,10
3268,684,0,412,1,2,1,3,3,5,0,0,0,1,0,1,0,0,1,2,0,0.5203263849213249,2,5
3807,1399,0,88,2,1,0,1,5,5,0,1,1,1,1,1,0,0,0,1,1,0.22040627114221856,1,12
4066,747,1,748,3,3,4,5,2,3,1,1,0,1,1,1,0,0,1,2,3,0.0329067882165871,1,11
2887,2002,0,759,1,1,4,3,0,0,0,1,0,1,0,1,1,0,1,2,3,0.21058902710250815,2,13
10623,2172,0,257,5,1,1,5,5,2,0,0,0,1,1,1,1,0,1,2,4,0.09501866903603517,2,15
6050,1654,1,491,3,2,2,4,5,1,0,1,0,0,0,0,1,0,1,2,1,0.37602763408492434,2,13
7084,547,1,703,3,1,0,4,4,5,1,0,1,1,1,1,0,0,1,3,4,0.7071946351107615,0,15
7359,771,1,607,4,1,2,0,3,0,1,1,1,0,1,1,1,0,0,1,2,0.841410405630673,1,19
14429,1824,1,547,1,3,0,2,5,3,0,0,0,1,1,0,0,1,1,2,1,0.5257430360567118,0,10
4289,1413,1,95,0,1,0,4,1,5,0,0,1,0,0,1,0,0,1,2,2,0.915021207920256,1,10
12178,357,0,403,5,2,1,5,5,3,1,0,0,0,0,0,0,1,0,3,2,0.24685790579825362,0,12
4478,2801,0,438,5,3,1,2,2,0,0,1,0,0,1,1,1,1,0,1,2,0.2216884276781097,1,11
13335,933,0,36,4,3,5,3,3,3,1,0,0,1,1,0,0,1,1,2,0,0.9219279707039624,2,17
9661,1314,1,745,1,1,2,2,2,2,1,0,0,1,1,0,0,1,1,1,4,0.9129394201316597,1,17
4200,302,1,613,5,1,4,3,0,0,1,0,0,0,1,1,0,1,0,1,3,0.22369417781426415,2,19
9572,985,1,480,1,2,3,1,4,2,0,1,1,1,1,0,0,0,0,3,0,0.627809734104514,1,13
11159,1293,1,179,2,1,5,5,3,1,1,0,1,1,1,0,0,1,0,1,1,0.7599035440761839,1,20
1496,2494,0,324,0,2,2,0,4,4,1,0,1,1,1,1,1,1,1,3,3,0.11097750618185342,2,13
9682,1802,0,581,2,2,0,2,3,2,0,1,1,1,1,0,0,1,0,2,4,0.39311162293774327,1,11
11986,1787,0,405,3,2,3,2,2,4,0,0,1,0,1,1,1,1,1,3,0,0.09951189137301508,0,16
11086,1102,0,468,0,2,3,5,1,3,0,0,0,0,1,1,1,1,0,1,0,0.3465919985453022,0,14
6518,543,0,618,2,3,5,2,2,2,0,1,0,0,1,0,0,0,1,2,0,0.18470705866794057,0,10
14071,1008,0,270,2,1,3,0,1,2,1,1,1,1,1,1,0,1,1,1,3,0.4145638597715853,1,19
5840,2071,0,353,0,2,5,1,1,3,1,0,0,0,1,1,1,1,0,3,1,0.6088599099148034,0,14
4225,1797,0,558,1,1,3,0,1,5,0,0,0,0,1,0,0,1,0,1,4,0.5570754152498758,0,12
5130,1227,1,464,3,1,5,4,2,2,0,0,0,0,1,0,1,0,0,3,4,0.9207455285653123,0,17
14943,1041,0,619,4,1,5,0,2,3,1,1,0,1,1,0,1,1,1,2,1,0.4963160247996925,2,20
914,2199,0,363,5,2,3,4,4,1,1,1,1,0,0,1,1,1,1,2,3,0.49019069770207013,1,16
6910,2924,1,68,4,3,2,2,3,0,0,1,1,1,1,0,0,0,0,3,2,0.2044818223943743,0,13
13925,2274,1,307,4,3,1,1,1,5,0,1,0,0,1,0,1,0,1,2,0,0.2737770217792683,1,13
8713,976,0,422,3,1,1,3,0,5,0,1,0,0,0,0,1,1,0,2,3,0.016078037640819942,0,15
6267,2329,0,513,0,2,0,1,0,2,0,1,0,1,0,0,1,0,1,2,4,0.9253157328851024,0,9
5722,2109,1,218,0,1,4,4,1,1,1,1,1,1,0,1,1,0,0,2,3,0.9909155804719503,0,19
1552,1259,1,44,0,3,2,1,3,0,1,1,1,1,0,1,1,0,1,1,4,0.1091821194589907,1,12
4734,2858,1,232,4,3,3,5,2,2,1,0,1,0,1,0,0,0,1,3,2,0.44187444215504723,1,15
1460,981,0,700,1,1,1,2,4,1,0,1,0,0,0,0,1,1,0,2,0,0.01660189142295876,1,12
3820,2363,1,366,2,1,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0.9261520828827345,0,10
10147,1975,0,121,4,1,3,4,3,0,0,1,1,1,0,1,0,0,0,2,4,0.11882810889459994,1,14
4709,1208,1,494,3,1,0,4,2,2,0,0,1,1,1,1,1,1,0,3,4,0.45105319414314604,0,16
4051,806,0,576,0,2,3,4,5,3,0,1,1,1,1,0,0,1,1,3,0,0.6651187813017314,0,10
11746,1104,1,148,2,1,5,2,5,1,1,0,1,0,1,0,0,0,0,3,0,0.3562351406795229,1,19
3533,505,0,760,0,1,3,1,1,2,0,0,1,0,0,0,0,1,1,1,4,0.40432274040607996,2,16
4612,308,1,475,0,2,1,4,2,3,0,0,0,1,1,1,1,1,0,2,0,0.30006235856304175,0,12
648,480,1,578,0,3,1,3,2,5,1,1,0,1,0,1,1,0,0,2,4,0.43426589033522245,2,13
13982,2566,0,349,5,2,3,4,5,0,1,1,0,1,1,0,0,0,1,2,0,0.2860149231977068,1,14
9233,2014,0,570,1,1,1,1,5,5,0,1,1,0,1,0,0,0,0,2,2,0.4088589631979521,2,14
10174,2023,0,114,2,1,2,1,2,0,1,1,1,1,1,1,1,1,1,3,2,0.5728717906281133,1,20
11026,696,1,627,4,1,3,3,5,5,1,0,0,1,0,0,1,0,1,1,1,0.25972005700113965,2,20
3091,496,1,236,1,1,1,0,4,3,0,1,0,1,0,1,1,0,1,1,1,0.030987383993120954,0,12
8210,2880,1,46,5,3,0,4,0,0,1,0,1,1,0,1,0,0,1,3,1,0.5719634580041675,1,13
6441,1162,1,620,3,1,0,1,0,3,0,0,0,0,1,1,0,1,1,2,4,0.04938594499507987,0,11
13942,244,1,273,5,1,0,3,4,5,0,1,0,1,0,1,0,1,1,2,3,0.6018936026752817,1,16
7337,1487,0,112,3,1,4,3,3,0,0,0,1,0,0,0,1,0,1,3,3,0.12849293997870803,2,17
116,1195,0,544,5,3,0,2,2,4,0,0,1,0,0,0,1,1,1,3,0,0.711016068304293,1,11
14958,2559,1,398,4,2,5,1,1,4,1,0,1,1,1,1,0,1,1,3,0,0.49991142279101675,1,18
8173,1189,1,791,2,3,0,5,5,2,0,0,1,0,1,0,1,0,0,3,3,0.9285244243557769,2,16
11640,245,0,291,4,2,2,1,4,5,0,0,0,1,0,1,0,0,1,3,1,0.2458509078022859,0,9
2800,2133,1,315,1,3,2,1,2,5,1,0,1,1,1,0,0,0,0,1,1,0.7318867223271035,1,10
8711,2164,0,161,2,1,4,2,2,5,1,1,0,0,0,1,1,1,0,2,0,0.8971585521200499,0,18
14878,694,0,89,3,1,2,5,0,0,0,1,0,1,0,1,1,0,1,3,0,0.9290692331741345,0,11
9966,1084,0,50,2,2,1,3,4,4,1,1,0,1,0,1,0,1,0,3,0,0.33088327737863643,0,12
6856,1803,0,423,2,2,0,3,5,5,0,0,0,0,1,1,0,0,1,2,2,0.3185350314647315,1,9
6479,371,0,405,2,2,1,0,1,5,0,1,1,0,1,0,0,1,0,3,2,0.12269894500404477,2,12
8173,1741,1,143,4,2,4,3,5,3,0,0,0,0,0,1,1,1,0,1,2,0.7931432178335504,0,18
12227,2337,0,615,0,2,1,5,4,0,1,0,0,1,0,0,0,1,1,3,1,0.7611261399201078,2,13
1681,1066,1,681,1,3,5,1,1,5,0,0,0,0,1,1,1,0,1,2,3,0.4989102465223666,1,12
14697,699,0,527,2,3,1,2,5,1,1,1,0,1,0,1,1,1,0,1,3,0.536896601023532,0,13
6502,2659,1,132,2,1,1,5,2,3,0,1,1,1,0,1,0,0,1,2,4,0.4121889320109071,2,14
824,1752,0,498,4,2,5,5,5,4,1,1,1,0,0,1,0,0,0,2,1,0.8952920939260836,2,13
11254,2262,1,389,1,2,2,5,1,4,0,0,0,0,1,1,1,0,0,3,3,0.47705335430816065,0,11
13474,880,1,169,1,1,0,0,2,4,0,0,1,0,0,0,1,1,0,2,0,0.4321052399315275,2,20
6157,238,0,541,3,1,5,3,5,2,1,0,1,0,1,0,0,1,0,3,4,0.304172345022802,0,15
7854,1560,0,159,1,2,1,2,5,2,0,1,1,0,0,1,1,1,0,1,3,0.9909701376174779,0,15
10745,141,0,658,1,3,3,4,5,1,0,1,0,0,0,1,0,0,1,2,3,0.6108490199110661,1,11
9728,1961,1,748,2,1,0,3,5,1,1,0,1,1,1,1,1,1,1,3,2,0.15059552660027398,0,20
4069,2386,0,411,0,3,0,2,5,3,1,0,0,1,0,0,0,0,0,3,2,0.7535515873196227,0,5
12469,1630,0,686,2,1,3,1,1,1,1,1,1,0,1,1,1,1,0,3,3,0.9766554395601673,1,20
979,1458,1,583,5,2,4,5,0,3,0,1,0,0,0,1,0,0,0,2,0,0.8031348410910465,0,8
3062,224,0,383,4,1,4,5,4,5,1,0,0,1,0,0,1,1,0,1,3,0.8352594638095872,2,20
5074,1746,0,638,1,1,0,4,0,0,0,1,0,1,1,0,0,1,1,2,3,0.6215529231734956,2,14
6314,523,1,707,0,3,2,0,3,2,1,1,0,0,1,0,0,1,1,1,2,0.3573674204765622,0,12
13558,1984,0,184,2,3,5,0,4,5,1,1,1,1,0,1,0,1,0,1,1,0.5806341737828619,1,18
8023,319,1,661,5,1,4,1,4,4,0,0,0,0,1,1,1,0,0,2,3,0.3021230491182614,1,18
9747,2094,0,213,3,2,4,2,1,3,0,0,0,1,0,0,0,1,0,1,3,0.30721028653816207,2,13
4779,2504,1,93,4,2,1,4,2,1,0,0,1,0,1,1,0,0,0,3,2,0.1949505781269223,2,11
8011,743,1,569,5,1,1,3,1,0,0,0,1,0,0,0,1,0,1,2,4,0.9495821629943793,2,17
11186,425,0,218,4,1,4,1,4,1,1,1,0,0,0,0,1,0,1,3,4,0.18687505853173525,1,17
2869,1465,1,218,5,3,2,5,0,4,1,0,0,1,1,0,1,1,0,1,2,0.04519529587885962,0,15
13400,2279,0,12,4,1,1,5,2,0,0,0,1,0,1,1,1,0,1,2,4,0.8024628442322886,1,17
14951,2133,1,422,2,1,5,1,1,1,0,1,1,1,1,1,1,0,0,3,4,0.6255510373791691,2,20
6705,1285,1,794,0,3,2,1,0,3,1,1,1,0,1,1,1,0,1,3,3,0.3129312457958293,0,17
1234,2021,0,422,0,1,5,1,1,5,1,1,0,1,0,1,1,0,1,3,1,0.21500479908691694,0,14
8530,183,0,485,1,1,5,3,5,1,1,1,0,1,0,0,0,0,1,1,2,0.6604228024304262,2,16
6393,2962,0,376,0,3,0,1,4,2,0,0,1,1,0,1,1,1,1,3,4,0.7416944120294063,0,14
10053,973,1,651,3,2,5,0,1,2,0,0,1,1,0,0,0,0,1,1,4,0.6365908861092167,0,12
577,739,0,407,5,2,5,0,0,0,0,0,1,1,1,1,0,1,1,2,1,0.5058879474316533,1,10
966,1751,1,785,4,1,2,5,5,2,1,1,0,0,0,0,0,0,0,3,4,0.05326105976892048,1,11
9950,2079,1,118,2,3,1,1,0,1,1,1,0,1,0,0,1,1,0,1,2,0.6707383285440368,0,16
3624,2588,0,270,4,1,5,5,5,4,0,1,1,0,1,1,1,0,0,1,0,0.48465921442987636,0,15
3369,1922,1,96,4,1,3,2,0,2,0,0,1,1,1,1,0,1,1,1,0,0.49091672319989754,0,17
1456,890,0,46,3,1,2,0,1,3,1,1,0,0,0,0,1,1,1,2,0,0.406309543711017,2,14
1291,1037,1,663,5,2,4,4,5,1,0,0,1,1,1,0,1,0,1,1,2,0.5846431926068589,0,11
5256,1511,0,172,4,3,5,5,4,2,0,0,1,1,1,1,1,0,0,2,0,0.14913474392348747,1,14
7299,888,1,786,4,1,5,2,3,5,1,1,1,1,1,1,0,0,1,1,2,0.36770998058467796,1,18
3183,2765,1,346,3,1,2,1,3,0,1,0,0,0,0,0,0,1,0,1,1,0.5378898425490001,0,14
848,2529,0,236,3,2,2,3,3,4,0,1,1,1,1,1,1,1,0,1,0,0.41547772530597926,1,13
1573,1501,1,542,0,3,2,5,2,4,1,0,1,0,1,1,0,1,1,3,4,0.14109813528438842,0,12
7259,797,1,212,5,1,4,2,4,4,0,0,1,1,0,0,1,0,0,3,2,0.5388281218345888,1,18
